"person_id","preference","region"
4183,"Coffee","Urban"
4184,"Tea","Rural"
4185,"Coffee","Urban"
4186,"Coffee","Urban"
4187,"Coffee","Urban"
4188,"Coffee","Urban"
4189,"Coffee","Urban"
4190,"Coffee","Rural"
4191,"Coffee","Urban"
4192,"Coffee","Rural"
4193,"Coffee","Urban"
4194,"Tea","Rural"
4195,"Tea","Urban"
4196,"Coffee","Urban"
4197,"Coffee","Rural"
4198,"Coffee","Rural"
4199,"Tea","Urban"
4200,"Coffee","Rural"
4201,"Tea","Urban"
4202,"Tea","Urban"
4203,"Coffee","Rural"
4204,"Coffee","Urban"
4205,"Coffee","Rural"
4206,"Coffee","Urban"
4207,"Tea","Urban"
4208,"Tea","Rural"
4209,"Tea","Rural"
4210,"Coffee","Urban"
4211,"Coffee","Urban"
4212,"Coffee","Rural"
4213,"Coffee","Urban"
4214,"Coffee","Urban"
4215,"Coffee","Urban"
4216,"Tea","Rural"
4217,"Tea","Urban"
4218,"Coffee","Urban"
4219,"Coffee","Rural"
4220,"Coffee","Urban"
4221,"Coffee","Urban"
4222,"Coffee","Urban"
4223,"Coffee","Urban"
4224,"Coffee","Urban"
4225,"Coffee","Urban"
4226,"Coffee","Urban"
4227,"Coffee","Rural"
4228,"Coffee","Urban"
4229,"Tea","Rural"
4230,"Coffee","Urban"
4231,"Tea","Urban"
4232,"Tea","Urban"
4233,"Tea","Urban"
4234,"Coffee","Rural"
4235,"Tea","Rural"
4236,"Coffee","Urban"
4237,"Tea","Urban"
4238,"Coffee","Urban"
4239,"Coffee","Urban"
4240,"Coffee","Urban"
4241,"Tea","Urban"
4242,"Coffee","Rural"
4243,"Coffee","Urban"
4244,"Tea","Urban"
4245,"Coffee","Rural"
4246,"Coffee","Urban"
4247,"Coffee","Rural"
4248,"Tea","Urban"
4249,"Tea","Rural"
4250,"Tea","Rural"
4251,"Tea","Rural"
4252,"Coffee","Urban"
4253,"Coffee","Urban"
4254,"Coffee","Rural"
4255,"Tea","Urban"
4256,"Coffee","Rural"
4257,"Tea","Rural"
4258,"Tea","Urban"
4259,"Coffee","Rural"
4260,"Tea","Urban"
4261,"Tea","Urban"
4262,"Coffee","Urban"
4263,"Coffee","Urban"
4264,"Coffee","Rural"
4265,"Tea","Urban"
4266,"Coffee","Rural"
4267,"Coffee","Rural"
4268,"Coffee","Urban"
4269,"Coffee","Urban"
4270,"Coffee","Rural"
4271,"Coffee","Urban"
4272,"Tea","Rural"
4273,"Tea","Urban"
4274,"Coffee","Urban"
4275,"Tea","Urban"
4276,"Coffee","Urban"
4277,"Tea","Rural"
4278,"Tea","Urban"
4279,"Tea","Urban"
4280,"Coffee","Urban"
4281,"Coffee","Rural"
4282,"Tea","Rural"
4283,"Coffee","Urban"
4284,"Coffee","Rural"
4285,"Coffee","Urban"
4286,"Coffee","Rural"
4287,"Coffee","Urban"
4288,"Tea","Rural"
4289,"Tea","Urban"
4290,"Tea","Urban"
4291,"Coffee","Urban"
4292,"Coffee","Urban"
4293,"Coffee","Urban"
4294,"Coffee","Urban"
4295,"Coffee","Rural"
4296,"Coffee","Urban"
4297,"Coffee","Urban"
4298,"Coffee","Urban"
4299,"Coffee","Urban"
4300,"Coffee","Urban"
4301,"Coffee","Rural"
4302,"Tea","Rural"
4303,"Tea","Rural"
4304,"Tea","Rural"
4305,"Tea","Rural"
4306,"Coffee","Rural"
4307,"Coffee","Rural"
4308,"Coffee","Urban"
4309,"Tea","Rural"
4310,"Tea","Urban"
4311,"Coffee","Urban"
4312,"Coffee","Rural"
4313,"Tea","Urban"
4314,"Coffee","Urban"
4315,"Tea","Urban"
4316,"Tea","Rural"
4317,"Coffee","Urban"
4318,"Coffee","Rural"
4319,"Coffee","Rural"
4320,"Coffee","Urban"
4321,"Coffee","Urban"
4322,"Coffee","Urban"
4323,"Coffee","Rural"
4324,"Coffee","Urban"
4325,"Tea","Urban"
4326,"Coffee","Urban"
4327,"Tea","Urban"
4328,"Tea","Urban"
4329,"Coffee","Urban"
4330,"Coffee","Urban"
4331,"Coffee","Urban"
4332,"Coffee","Rural"
4333,"Tea","Urban"
4334,"Coffee","Urban"
4335,"Tea","Urban"
4336,"Coffee","Urban"
4337,"Coffee","Rural"
4338,"Tea","Urban"
4339,"Coffee","Urban"
4340,"Tea","Urban"
4341,"Coffee","Urban"
4342,"Coffee","Rural"
4343,"Tea","Urban"
4344,"Coffee","Urban"
4345,"Coffee","Urban"
4346,"Coffee","Urban"
4347,"Tea","Urban"
4348,"Coffee","Rural"
4349,"Tea","Urban"
4350,"Coffee","Urban"
4351,"Coffee","Urban"
4352,"Coffee","Urban"
4353,"Tea","Urban"
4354,"Tea","Rural"
4355,"Tea","Rural"
4356,"Tea","Urban"
4357,"Tea","Rural"
4358,"Tea","Urban"
4359,"Coffee","Rural"
4360,"Coffee","Rural"
4361,"Tea","Rural"
4362,"Tea","Urban"
4363,"Coffee","Urban"
4364,"Tea","Urban"
4365,"Coffee","Urban"
4366,"Coffee","Rural"
4367,"Tea","Rural"
4368,"Coffee","Rural"
4369,"Coffee","Urban"
4370,"Tea","Rural"
4371,"Tea","Urban"
4372,"Coffee","Urban"
4373,"Coffee","Urban"
4374,"Tea","Rural"
4375,"Coffee","Rural"
4376,"Coffee","Rural"
4377,"Coffee","Urban"
4378,"Coffee","Urban"
4379,"Coffee","Rural"
4380,"Coffee","Rural"
4381,"Coffee","Urban"
4382,"Coffee","Urban"
4383,"Tea","Urban"
4384,"Coffee","Urban"
4385,"Tea","Urban"
4386,"Coffee","Urban"
4387,"Tea","Rural"
4388,"Tea","Urban"
4389,"Tea","Urban"
4390,"Tea","Rural"
4391,"Coffee","Rural"
4392,"Coffee","Rural"
4393,"Coffee","Urban"
4394,"Coffee","Rural"
4395,"Tea","Urban"
4396,"Coffee","Urban"
4397,"Tea","Urban"
4398,"Coffee","Rural"
4399,"Tea","Rural"
4400,"Coffee","Urban"
4401,"Tea","Rural"
4402,"Tea","Rural"
4403,"Tea","Urban"
4404,"Coffee","Urban"
4405,"Coffee","Urban"
4406,"Coffee","Urban"
4407,"Coffee","Rural"
4408,"Coffee","Rural"
4409,"Coffee","Rural"
4410,"Coffee","Rural"
4411,"Coffee","Urban"
4412,"Tea","Urban"
4413,"Coffee","Rural"
4414,"Tea","Urban"
4415,"Coffee","Urban"
4416,"Coffee","Rural"
4417,"Coffee","Urban"
4418,"Tea","Urban"
4419,"Coffee","Rural"
4420,"Tea","Urban"
4421,"Coffee","Urban"
4422,"Coffee","Rural"
4423,"Tea","Rural"
4424,"Tea","Rural"
4425,"Coffee","Urban"
4426,"Tea","Rural"
4427,"Tea","Rural"
4428,"Coffee","Urban"
4429,"Coffee","Rural"
4430,"Tea","Urban"
4431,"Coffee","Urban"
4432,"Coffee","Urban"
4433,"Coffee","Rural"
4434,"Coffee","Urban"
4435,"Coffee","Urban"
4436,"Coffee","Rural"
4437,"Coffee","Urban"
4438,"Coffee","Urban"
4439,"Tea","Rural"
4440,"Coffee","Rural"
4441,"Coffee","Urban"
4442,"Coffee","Urban"
4443,"Coffee","Rural"
4444,"Coffee","Rural"
4445,"Coffee","Urban"
4446,"Coffee","Urban"
4447,"Coffee","Urban"
4448,"Coffee","Urban"
4449,"Coffee","Urban"
4450,"Coffee","Urban"
4451,"Tea","Urban"
4452,"Coffee","Urban"
4453,"Coffee","Rural"
4454,"Coffee","Rural"
4455,"Coffee","Urban"
4456,"Coffee","Rural"
4457,"Coffee","Rural"
4458,"Tea","Urban"
4459,"Tea","Urban"
4460,"Tea","Urban"
4461,"Coffee","Urban"
4462,"Tea","Urban"
4463,"Coffee","Urban"
4464,"Tea","Urban"
4465,"Tea","Rural"
4466,"Coffee","Rural"
4467,"Tea","Rural"
4468,"Coffee","Rural"
4469,"Tea","Rural"
4470,"Tea","Rural"
4471,"Tea","Rural"
4472,"Coffee","Rural"
4473,"Coffee","Urban"
4474,"Tea","Urban"
4475,"Tea","Rural"
4476,"Coffee","Urban"
4477,"Coffee","Urban"
4478,"Coffee","Urban"
4479,"Tea","Urban"
4480,"Coffee","Urban"
4481,"Coffee","Urban"
4482,"Tea","Urban"
4483,"Tea","Urban"
4484,"Tea","Rural"
4485,"Coffee","Urban"
4486,"Coffee","Urban"
4487,"Coffee","Urban"
4488,"Tea","Urban"
4489,"Coffee","Urban"
4490,"Coffee","Rural"
4491,"Tea","Urban"
4492,"Coffee","Urban"
4493,"Coffee","Rural"
4494,"Tea","Urban"
4495,"Tea","Urban"
4496,"Coffee","Urban"
4497,"Tea","Rural"
4498,"Coffee","Rural"
4499,"Tea","Urban"
4500,"Tea","Urban"
4501,"Coffee","Urban"
4502,"Coffee","Urban"
4503,"Coffee","Urban"
4504,"Coffee","Rural"
4505,"Coffee","Urban"
4506,"Coffee","Urban"
4507,"Coffee","Urban"
4508,"Coffee","Urban"
4509,"Coffee","Rural"
4510,"Tea","Rural"
4511,"Tea","Rural"
4512,"Coffee","Urban"
4513,"Tea","Urban"
4514,"Tea","Rural"
4515,"Tea","Urban"
4516,"Coffee","Urban"
4517,"Coffee","Urban"
4518,"Tea","Urban"
4519,"Tea","Rural"
4520,"Coffee","Urban"
4521,"Coffee","Urban"
4522,"Coffee","Rural"
4523,"Tea","Urban"
4524,"Tea","Rural"
4525,"Coffee","Urban"
4526,"Coffee","Urban"
4527,"Tea","Urban"
4528,"Tea","Rural"
4529,"Coffee","Rural"
4530,"Coffee","Urban"
4531,"Coffee","Rural"
4532,"Coffee","Rural"
4533,"Tea","Rural"
4534,"Tea","Rural"
4535,"Tea","Urban"
4536,"Coffee","Urban"
4537,"Tea","Urban"
4538,"Coffee","Urban"
4539,"Tea","Rural"
4540,"Coffee","Rural"
4541,"Coffee","Urban"
4542,"Coffee","Urban"
4543,"Coffee","Urban"
4544,"Tea","Urban"
4545,"Coffee","Rural"
4546,"Tea","Rural"
4547,"Coffee","Urban"
4548,"Coffee","Urban"
4549,"Coffee","Rural"
4550,"Coffee","Urban"
4551,"Tea","Urban"
4552,"Coffee","Rural"
4553,"Coffee","Urban"
4554,"Tea","Urban"
4555,"Coffee","Urban"
4556,"Tea","Urban"
4557,"Coffee","Rural"
4558,"Coffee","Rural"
4559,"Tea","Urban"
4560,"Coffee","Urban"
4561,"Coffee","Urban"
4562,"Coffee","Urban"
4563,"Coffee","Urban"
4564,"Coffee","Urban"
4565,"Coffee","Urban"
4566,"Coffee","Rural"
4567,"Tea","Urban"
4568,"Tea","Rural"
4569,"Coffee","Rural"
4570,"Coffee","Rural"
4571,"Coffee","Urban"
4572,"Coffee","Rural"
4573,"Coffee","Rural"
4574,"Tea","Urban"
4575,"Coffee","Rural"
4576,"Tea","Rural"
4577,"Coffee","Rural"
4578,"Coffee","Rural"
4579,"Tea","Rural"
4580,"Coffee","Urban"
4581,"Coffee","Urban"
4582,"Coffee","Urban"
4583,"Tea","Urban"
4584,"Coffee","Rural"
4585,"Tea","Rural"
4586,"Coffee","Rural"
4587,"Tea","Urban"
4588,"Tea","Urban"
4589,"Tea","Rural"
4590,"Coffee","Rural"
4591,"Tea","Urban"
4592,"Coffee","Urban"
4593,"Coffee","Rural"
4594,"Tea","Rural"
4595,"Coffee","Urban"
4596,"Coffee","Urban"
4597,"Tea","Urban"
4598,"Tea","Urban"
4599,"Coffee","Urban"
4600,"Coffee","Urban"
4601,"Coffee","Urban"
4602,"Coffee","Rural"
4603,"Coffee","Urban"
4604,"Coffee","Urban"
4605,"Coffee","Urban"
4606,"Coffee","Urban"
4607,"Coffee","Rural"
4608,"Tea","Rural"
4609,"Coffee","Urban"
4610,"Coffee","Urban"
4611,"Coffee","Rural"
4612,"Coffee","Urban"
4613,"Tea","Rural"
4614,"Coffee","Rural"
4615,"Tea","Rural"
4616,"Tea","Rural"
4617,"Coffee","Urban"
4618,"Coffee","Urban"
4619,"Coffee","Urban"
4620,"Tea","Rural"
4621,"Coffee","Urban"
4622,"Coffee","Urban"
4623,"Tea","Rural"
4624,"Coffee","Rural"
4625,"Tea","Rural"
4626,"Coffee","Urban"
4627,"Coffee","Urban"
4628,"Coffee","Rural"
4629,"Coffee","Urban"
4630,"Tea","Rural"
4631,"Coffee","Urban"
4632,"Coffee","Urban"
4633,"Coffee","Rural"
4634,"Tea","Urban"
4635,"Tea","Rural"
4636,"Coffee","Rural"
4637,"Tea","Rural"
4638,"Coffee","Urban"
4639,"Coffee","Urban"
4640,"Coffee","Rural"
4641,"Coffee","Urban"
4642,"Coffee","Urban"
4643,"Tea","Urban"
4644,"Coffee","Rural"
4645,"Coffee","Rural"
4646,"Coffee","Urban"
4647,"Coffee","Rural"
4648,"Coffee","Rural"
4649,"Coffee","Rural"
4650,"Tea","Rural"
4651,"Coffee","Urban"
4652,"Coffee","Urban"
4653,"Coffee","Rural"
4654,"Tea","Rural"
4655,"Tea","Urban"
4656,"Tea","Urban"
4657,"Coffee","Rural"
4658,"Coffee","Urban"
4659,"Tea","Rural"
4660,"Coffee","Urban"
4661,"Coffee","Rural"
4662,"Coffee","Rural"
4663,"Tea","Rural"
4664,"Tea","Urban"
4665,"Tea","Urban"
4666,"Tea","Urban"
4667,"Coffee","Urban"
4668,"Tea","Rural"
4669,"Coffee","Urban"
4670,"Coffee","Rural"
4671,"Coffee","Urban"
4672,"Coffee","Urban"
4673,"Coffee","Rural"
4674,"Coffee","Urban"
4675,"Coffee","Urban"
4676,"Tea","Urban"
4677,"Coffee","Urban"
4678,"Coffee","Rural"
4679,"Coffee","Urban"
4680,"Coffee","Urban"
4681,"Coffee","Urban"
4682,"Tea","Urban"
4683,"Tea","Urban"
4684,"Coffee","Rural"
4685,"Coffee","Urban"
4686,"Coffee","Rural"
4687,"Coffee","Rural"
4688,"Coffee","Rural"
4689,"Coffee","Urban"
4690,"Tea","Urban"
4691,"Coffee","Urban"
4692,"Coffee","Urban"
4693,"Tea","Urban"
4694,"Coffee","Urban"
4695,"Coffee","Urban"
4696,"Coffee","Rural"
4697,"Coffee","Urban"
4698,"Tea","Urban"
4699,"Coffee","Urban"
4700,"Tea","Urban"
4701,"Coffee","Urban"
4702,"Coffee","Rural"
4703,"Tea","Rural"
4704,"Coffee","Urban"
4705,"Tea","Urban"
4706,"Coffee","Rural"
4707,"Tea","Urban"
4708,"Coffee","Rural"
4709,"Coffee","Rural"
4710,"Coffee","Rural"
4711,"Tea","Rural"
4712,"Coffee","Urban"
4713,"Tea","Rural"
4714,"Coffee","Urban"
4715,"Coffee","Urban"
4716,"Tea","Urban"
4717,"Tea","Urban"
4718,"Tea","Urban"
4719,"Coffee","Urban"
4720,"Coffee","Rural"
4721,"Coffee","Rural"
4722,"Coffee","Urban"
4723,"Tea","Rural"
4724,"Coffee","Urban"
4725,"Tea","Rural"
4726,"Coffee","Rural"
4727,"Tea","Urban"
4728,"Tea","Urban"
4729,"Coffee","Urban"
4730,"Tea","Rural"
4731,"Coffee","Urban"
4732,"Coffee","Rural"
4733,"Coffee","Rural"
4734,"Coffee","Urban"
4735,"Coffee","Urban"
4736,"Coffee","Rural"
4737,"Tea","Rural"
4738,"Coffee","Rural"
4739,"Tea","Urban"
4740,"Coffee","Rural"
4741,"Tea","Urban"
4742,"Tea","Urban"
4743,"Coffee","Urban"
4744,"Coffee","Rural"
4745,"Coffee","Urban"
4746,"Coffee","Rural"
4747,"Tea","Rural"
4748,"Coffee","Urban"
4749,"Coffee","Rural"
4750,"Coffee","Rural"
4751,"Tea","Rural"
4752,"Coffee","Rural"
4753,"Tea","Rural"
4754,"Tea","Rural"
4755,"Coffee","Rural"
4756,"Tea","Urban"
4757,"Coffee","Rural"
4758,"Tea","Urban"
4759,"Coffee","Urban"
4760,"Coffee","Urban"
4761,"Coffee","Urban"
4762,"Coffee","Urban"
4763,"Coffee","Urban"
4764,"Tea","Rural"
4765,"Coffee","Urban"
4766,"Tea","Urban"
4767,"Tea","Rural"
4768,"Coffee","Rural"
4769,"Coffee","Urban"
4770,"Tea","Rural"
4771,"Coffee","Rural"
4772,"Coffee","Rural"
4773,"Coffee","Rural"
4774,"Tea","Rural"
4775,"Coffee","Urban"
4776,"Coffee","Urban"
4777,"Coffee","Urban"
4778,"Tea","Urban"
4779,"Coffee","Rural"
4780,"Coffee","Rural"
4781,"Tea","Urban"
4782,"Coffee","Urban"
4783,"Tea","Urban"
4784,"Coffee","Urban"
4785,"Coffee","Rural"
4786,"Coffee","Urban"
4787,"Coffee","Rural"
4788,"Coffee","Rural"
4789,"Coffee","Urban"
4790,"Coffee","Urban"
4791,"Tea","Urban"
4792,"Tea","Urban"
4793,"Coffee","Rural"
4794,"Tea","Urban"
4795,"Coffee","Rural"
4796,"Coffee","Urban"
4797,"Tea","Rural"
4798,"Coffee","Urban"
4799,"Tea","Rural"
4800,"Coffee","Urban"
4801,"Tea","Urban"
4802,"Tea","Urban"
4803,"Coffee","Urban"
4804,"Coffee","Urban"
4805,"Coffee","Urban"
4806,"Coffee","Urban"
4807,"Coffee","Urban"
4808,"Tea","Urban"
4809,"Coffee","Rural"
4810,"Coffee","Urban"
4811,"Tea","Rural"
4812,"Tea","Urban"
4813,"Coffee","Urban"
4814,"Tea","Urban"
4815,"Coffee","Urban"
4816,"Coffee","Rural"
4817,"Coffee","Urban"
4818,"Coffee","Rural"
4819,"Coffee","Urban"
4820,"Coffee","Urban"
4821,"Coffee","Urban"
4822,"Tea","Urban"
4823,"Coffee","Urban"
4824,"Coffee","Rural"
4825,"Tea","Urban"
4826,"Coffee","Urban"
4827,"Tea","Rural"
4828,"Coffee","Urban"
4829,"Coffee","Urban"
4830,"Tea","Urban"
4831,"Tea","Urban"
4832,"Coffee","Urban"
4833,"Tea","Urban"
4834,"Coffee","Urban"
4835,"Tea","Urban"
4836,"Coffee","Urban"
4837,"Coffee","Rural"
4838,"Coffee","Rural"
4839,"Tea","Urban"
4840,"Coffee","Rural"
4841,"Coffee","Urban"
4842,"Coffee","Urban"
4843,"Coffee","Urban"
4844,"Coffee","Urban"
4845,"Coffee","Urban"
4846,"Tea","Rural"
4847,"Coffee","Urban"
4848,"Coffee","Rural"
4849,"Coffee","Rural"
4850,"Tea","Urban"
4851,"Tea","Urban"
4852,"Coffee","Rural"
4853,"Coffee","Urban"
4854,"Tea","Urban"
4855,"Coffee","Urban"
4856,"Tea","Urban"
4857,"Coffee","Urban"
4858,"Tea","Rural"
4859,"Coffee","Rural"
4860,"Tea","Urban"
4861,"Coffee","Urban"
4862,"Tea","Rural"
4863,"Coffee","Rural"
4864,"Coffee","Urban"
4865,"Coffee","Urban"
4866,"Coffee","Rural"
4867,"Tea","Urban"
4868,"Tea","Urban"
4869,"Coffee","Urban"
4870,"Coffee","Urban"
4871,"Tea","Rural"
4872,"Tea","Rural"
4873,"Coffee","Rural"
4874,"Coffee","Urban"
4875,"Tea","Urban"
4876,"Coffee","Urban"
4877,"Tea","Urban"
4878,"Tea","Urban"
4879,"Coffee","Urban"
4880,"Coffee","Urban"
4881,"Coffee","Urban"
4882,"Coffee","Urban"
4883,"Coffee","Rural"
4884,"Tea","Urban"
4885,"Coffee","Urban"
4886,"Tea","Urban"
4887,"Tea","Urban"
4888,"Tea","Urban"
4889,"Tea","Rural"
4890,"Coffee","Rural"
4891,"Coffee","Rural"
4892,"Coffee","Urban"
4893,"Coffee","Urban"
4894,"Coffee","Urban"
4895,"Coffee","Urban"
4896,"Coffee","Rural"
4897,"Tea","Rural"
4898,"Coffee","Urban"
4899,"Coffee","Urban"
4900,"Tea","Urban"
4901,"Coffee","Rural"
4902,"Coffee","Rural"
4903,"Coffee","Rural"
4904,"Coffee","Rural"
4905,"Coffee","Urban"
4906,"Coffee","Urban"
4907,"Coffee","Urban"
4908,"Tea","Rural"
4909,"Coffee","Rural"
4910,"Tea","Urban"
4911,"Coffee","Urban"
4912,"Coffee","Rural"
4913,"Coffee","Rural"
4914,"Tea","Urban"
4915,"Coffee","Urban"
4916,"Coffee","Urban"
4917,"Coffee","Rural"
4918,"Coffee","Rural"
4919,"Tea","Urban"
4920,"Tea","Urban"
4921,"Coffee","Urban"
4922,"Coffee","Urban"
4923,"Tea","Urban"
4924,"Tea","Urban"
4925,"Tea","Urban"
4926,"Coffee","Rural"
4927,"Tea","Urban"
4928,"Tea","Urban"
4929,"Coffee","Rural"
4930,"Tea","Rural"
4931,"Coffee","Urban"
4932,"Coffee","Urban"
4933,"Coffee","Rural"
4934,"Tea","Rural"
4935,"Coffee","Rural"
4936,"Tea","Urban"
4937,"Coffee","Rural"
4938,"Coffee","Urban"
4939,"Coffee","Urban"
4940,"Coffee","Urban"
4941,"Coffee","Urban"
4942,"Tea","Urban"
4943,"Coffee","Urban"
4944,"Tea","Urban"
4945,"Coffee","Rural"
4946,"Tea","Urban"
4947,"Tea","Urban"
4948,"Coffee","Urban"
4949,"Coffee","Urban"
4950,"Tea","Rural"
4951,"Tea","Rural"
4952,"Coffee","Urban"
4953,"Tea","Rural"
4954,"Coffee","Rural"
4955,"Tea","Urban"
4956,"Coffee","Rural"
4957,"Coffee","Urban"
4958,"Coffee","Urban"
4959,"Coffee","Rural"
4960,"Coffee","Urban"
4961,"Tea","Rural"
4962,"Tea","Rural"
4963,"Coffee","Urban"
4964,"Coffee","Urban"
4965,"Coffee","Urban"
4966,"Coffee","Urban"
4967,"Tea","Urban"
4968,"Coffee","Urban"
4969,"Coffee","Urban"
4970,"Tea","Urban"
4971,"Tea","Rural"
4972,"Coffee","Urban"
4973,"Coffee","Rural"
4974,"Coffee","Rural"
4975,"Coffee","Urban"
4976,"Tea","Rural"
4977,"Tea","Urban"
4978,"Coffee","Rural"
4979,"Coffee","Urban"
4980,"Tea","Urban"
4981,"Coffee","Rural"
4982,"Coffee","Urban"
4983,"Tea","Urban"
4984,"Coffee","Rural"
4985,"Coffee","Urban"
4986,"Tea","Urban"
4987,"Tea","Rural"
4988,"Tea","Urban"
4989,"Coffee","Urban"
4990,"Coffee","Urban"
4991,"Coffee","Rural"
4992,"Tea","Urban"
4993,"Coffee","Rural"
4994,"Coffee","Rural"
4995,"Coffee","Urban"
4996,"Coffee","Urban"
4997,"Coffee","Rural"
4998,"Coffee","Urban"
4999,"Coffee","Rural"
5000,"Tea","Urban"
